id,qname,heading,text,type,diagram,website,updated
,MedicalStudy,MedicalStudy,"A medical study is an umbrella type covering all kinds of research studies relating to human medicine or health, including observational studies and interventional trials and registries, randomized, controlled or not. When the specific type of study is known, use one of the extensions of this type, such as MedicalTrial or MedicalObservationalStudy. Also, note that this type should be used to mark up data that describes the study itself; to tag an article that publishes the results of a study, us",Class,http://schema.org/diagrams/MedicalStudy.dot.svg,http://schema.org/MedicalStudy,2026-07-24T12:31:48.132193
,Waterfall,Waterfall,"A waterfall, like Niagara.",Class,http://schema.org/diagrams/Waterfall.dot.svg,http://schema.org/Waterfall,2026-07-24T12:31:48.132193
,MedicalSpecialty,MedicalSpecialty,"Any specific branch of medical science or practice. Medical specialities include clinical specialties that pertain to particular organ systems and their respective disease states, as well as allied health specialties. Enumerated type.",Class,http://schema.org/diagrams/MedicalSpecialty.dot.svg,http://schema.org/MedicalSpecialty,2026-07-24T12:31:48.132193
,Zoo,Zoo,A zoo.,Class,http://schema.org/diagrams/Zoo.dot.svg,http://schema.org/Zoo,2026-07-24T12:31:48.132193
,ReserveAction,ReserveAction,"Reserving a concrete object.\n\nRelated actions:\n\n* [[ScheduleAction]]: Unlike ScheduleAction, ReserveAction reserves concrete objects (e.g. a table, a hotel) towards a time slot / spatial allocation.",Class,http://schema.org/diagrams/ReserveAction.dot.svg,http://schema.org/ReserveAction,2026-07-24T12:31:48.132193
,WholesaleStore,WholesaleStore,A wholesale store.,Class,http://schema.org/diagrams/WholesaleStore.dot.svg,http://schema.org/WholesaleStore,2026-07-24T12:31:48.132193
,Flight,Flight,An airline flight.,Class,http://schema.org/diagrams/Flight.dot.svg,http://schema.org/Flight,2026-07-24T12:31:48.132193
,SportsEvent,SportsEvent,Event type: Sports event.,Class,http://schema.org/diagrams/SportsEvent.dot.svg,http://schema.org/SportsEvent,2026-07-24T12:31:48.132193
,CorrectionComment,CorrectionComment,A [[comment]] that corrects [[CreativeWork]].,Class,http://schema.org/diagrams/CorrectionComment.dot.svg,http://schema.org/CorrectionComment,2026-07-24T12:31:48.132193
,LodgingReservation,LodgingReservation,"A reservation for lodging at a hotel, motel, inn, etc.\n\nNote: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations.",Class,http://schema.org/diagrams/LodgingReservation.dot.svg,http://schema.org/LodgingReservation,2026-07-24T12:31:48.132193
,ProfessionalService,ProfessionalService,"Original definition: ""provider of professional services.""\n\nThe general [[ProfessionalService]] type for local businesses was deprecated due to confusion with [[Service]]. For reference, the types that it included were: [[Dentist]],
        [[AccountingService]], [[Attorney]], [[Notary]], as well as types for several kinds of [[HomeAndConstructionBusiness]]: [[Electrician]], [[GeneralContractor]],
        [[HousePainter]], [[Locksmith]], [[Plumber]], [[RoofingContractor]]. [[LegalService]] was ",Class,http://schema.org/diagrams/ProfessionalService.dot.svg,http://schema.org/ProfessionalService,2026-07-24T12:31:48.132193
,HobbyShop,HobbyShop,A store that sells materials useful or necessary for various hobbies.,Class,http://schema.org/diagrams/HobbyShop.dot.svg,http://schema.org/HobbyShop,2026-07-24T12:31:48.132193
,Syllabus,Syllabus,"A syllabus that describes the material covered in a course, often with several such sections per [[Course]] so that a distinct [[timeRequired]] can be provided for that section of the [[Course]].",Class,http://schema.org/diagrams/Syllabus.dot.svg,http://schema.org/Syllabus,2026-07-24T12:31:48.132193
,StatisticalPopulation,StatisticalPopulation,"A StatisticalPopulation is a set of instances of a certain given type that satisfy some set of constraints. The property [[populationType]] is used to specify the type. Any property that can be used on instances of that type can appear on the statistical population. For example, a [[StatisticalPopulation]] representing all [[Person]]s with a [[homeLocation]] of East Podunk California would be described by applying the appropriate [[homeLocation]] and [[populationType]] properties to a [[Statisti",Class,http://schema.org/diagrams/StatisticalPopulation.dot.svg,http://schema.org/StatisticalPopulation,2026-07-24T12:31:48.132193
,ExhibitionEvent,ExhibitionEvent,"Event type: Exhibition event, e.g. at a museum, library, archive, tradeshow, ...",Class,http://schema.org/diagrams/ExhibitionEvent.dot.svg,http://schema.org/ExhibitionEvent,2026-07-24T12:31:48.132193
,MedicalEvidenceLevel,MedicalEvidenceLevel,Level of evidence for a medical guideline. Enumerated type.,Class,http://schema.org/diagrams/MedicalEvidenceLevel.dot.svg,http://schema.org/MedicalEvidenceLevel,2026-07-24T12:31:48.132193
,Number,Number,"Data type: Number.\n\nUsage guidelines:\n\n* Use values from 0123456789 (Unicode 'DIGIT ZERO' (U+0030) to 'DIGIT NINE' (U+0039)) rather than superficially similar Unicode symbols.\n* Use '.' (Unicode 'FULL STOP' (U+002E)) rather than ',' to indicate a decimal point. Avoid using these symbols as a readability separator.",Class,http://schema.org/diagrams/Number.dot.svg,http://schema.org/Number,2026-07-24T12:31:48.132193
,Integer,Integer,Data type: Integer.,Class,http://schema.org/diagrams/Integer.dot.svg,http://schema.org/Integer,2026-07-24T12:31:48.132193
,PropertyValue,PropertyValue,"A property-value pair, e.g. representing a feature of a product or place. Use the 'name' property for the name of the property. If there is an additional human-readable version of the value, put that into the 'description' property.\n\n Always use specific schema.org properties when a) they exist and b) you can populate them. Using PropertyValue as a substitute will typically not trigger the same effect as using the original, specific property.
    ",Class,http://schema.org/diagrams/PropertyValue.dot.svg,http://schema.org/PropertyValue,2026-07-24T12:31:48.132193
,TelevisionStation,TelevisionStation,A television station.,Class,http://schema.org/diagrams/TelevisionStation.dot.svg,http://schema.org/TelevisionStation,2026-07-24T12:31:48.132193
,Periodical,Periodical,"A publication in any medium issued in successive parts bearing numerical or chronological designations and intended to continue indefinitely, such as a magazine, scholarly journal, or newspaper.\n\nSee also [blog post](https://blog.schema.org/2014/09/02/schema-org-support-for-bibliographic-relationships-and-periodicals/).",Class,http://schema.org/diagrams/Periodical.dot.svg,http://schema.org/Periodical,2026-07-24T12:31:48.132193
,LoseAction,LoseAction,The act of being defeated in a competitive activity.,Class,http://schema.org/diagrams/LoseAction.dot.svg,http://schema.org/LoseAction,2026-07-24T12:31:48.132193
,MediaManipulationRatingEnumeration,MediaManipulationRatingEnumeration," Codes for use with the [[mediaAuthenticityCategory]] property, indicating the authenticity of a media object (in the context of how it was published or shared). In general these codes are not mutually exclusive, although some combinations (such as 'original' versus 'transformed', 'edited' and 'staged') would be contradictory if applied in the same [[MediaReview]]. Note that the application of these codes is with regard to a piece of media shared or published in a particular context.",Class,http://schema.org/diagrams/MediaManipulationRatingEnumeration.dot.svg,http://schema.org/MediaManipulationRatingEnumeration,2026-07-24T12:31:48.132193
,MedicalTrialDesign,MedicalTrialDesign,Design models for medical trials. Enumerated type.,Class,http://schema.org/diagrams/MedicalTrialDesign.dot.svg,http://schema.org/MedicalTrialDesign,2026-07-24T12:31:48.132193
,DepartmentStore,DepartmentStore,A department store.,Class,http://schema.org/diagrams/DepartmentStore.dot.svg,http://schema.org/DepartmentStore,2026-07-24T12:31:48.132193
,TrainReservation,TrainReservation,"A reservation for train travel.\n\nNote: This type is for information about actual reservations, e.g. in confirmation emails or HTML pages with individual confirmations of reservations. For offers of tickets, use [[Offer]].",Class,http://schema.org/diagrams/TrainReservation.dot.svg,http://schema.org/TrainReservation,2026-07-24T12:31:48.132193
,CertificationStatusEnumeration,CertificationStatusEnumeration,Enumerates the different statuses of a Certification (Active and Inactive).,Class,http://schema.org/diagrams/CertificationStatusEnumeration.dot.svg,http://schema.org/CertificationStatusEnumeration,2026-07-24T12:31:48.132193
,Drug,Drug,"A chemical or biologic substance, used as a medical therapy, that has a physiological effect on an organism. Here the term drug is used interchangeably with the term medicine although clinical knowledge makes a clear difference between them.",Class,http://schema.org/diagrams/Drug.dot.svg,http://schema.org/Drug,2026-07-24T12:31:48.132193
,ChooseAction,ChooseAction,The act of expressing a preference from a set of options or a large or unbounded set of choices/options.,Class,http://schema.org/diagrams/ChooseAction.dot.svg,http://schema.org/ChooseAction,2026-07-24T12:31:48.132193
,VisualArtwork,VisualArtwork,A work of art that is primarily visual in character.,Class,http://schema.org/diagrams/VisualArtwork.dot.svg,http://schema.org/VisualArtwork,2026-07-24T12:31:48.132193
,CreditCard,CreditCard,"A card payment method of a particular brand or name.  Used to mark up a particular payment method and/or the financial product/service that supplies the card account.\n\nCommonly used values:\n\n* http://purl.org/goodrelations/v1#AmericanExpress\n* http://purl.org/goodrelations/v1#DinersClub\n* http://purl.org/goodrelations/v1#Discover\n* http://purl.org/goodrelations/v1#JCB\n* http://purl.org/goodrelations/v1#MasterCard\n* http://purl.org/goodrelations/v1#VISA
       ",Class,http://schema.org/diagrams/CreditCard.dot.svg,http://schema.org/CreditCard,2026-07-24T12:31:48.132193
,UserPageVisits,UserPageVisits,"UserInteraction and its subtypes is an old way of talking about users interacting with pages. It is generally better to use [[Action]]-based vocabulary, alongside types such as [[Comment]].",Class,http://schema.org/diagrams/UserPageVisits.dot.svg,http://schema.org/UserPageVisits,2026-07-24T12:31:48.132193
,BreadcrumbList,BreadcrumbList,"A BreadcrumbList is an ItemList consisting of a chain of linked Web pages, typically described using at least their URL and their name, and typically ending with the current page.\n\nThe [[position]] property is used to reconstruct the order of the items in a BreadcrumbList. The convention is that a breadcrumb list has an [[itemListOrder]] of [[ItemListOrderAscending]] (lower values listed first), and that the first items in this list correspond to the ""top"" or beginning of the breadcrumb trail,",Class,http://schema.org/diagrams/BreadcrumbList.dot.svg,http://schema.org/BreadcrumbList,2026-07-24T12:31:48.132193
,DataCatalog,DataCatalog,A collection of datasets.,Class,http://schema.org/diagrams/DataCatalog.dot.svg,http://schema.org/DataCatalog,2026-07-24T12:31:48.132193
,IceCreamShop,IceCreamShop,An ice cream shop.,Class,http://schema.org/diagrams/IceCreamShop.dot.svg,http://schema.org/IceCreamShop,2026-07-24T12:31:48.132193
,RefundTypeEnumeration,RefundTypeEnumeration,Enumerates several kinds of product return refund types.,Class,http://schema.org/diagrams/RefundTypeEnumeration.dot.svg,http://schema.org/RefundTypeEnumeration,2026-07-24T12:31:48.132193
,VideoGameSeries,VideoGameSeries,A video game series.,Class,http://schema.org/diagrams/VideoGameSeries.dot.svg,http://schema.org/VideoGameSeries,2026-07-24T12:31:48.132193
,CollectionPage,CollectionPage,Web page type: Collection page.,Class,http://schema.org/diagrams/CollectionPage.dot.svg,http://schema.org/CollectionPage,2026-07-24T12:31:48.132193
,TheaterEvent,TheaterEvent,Event type: Theater performance.,Class,http://schema.org/diagrams/TheaterEvent.dot.svg,http://schema.org/TheaterEvent,2026-07-24T12:31:48.132193
,RegisterAction,RegisterAction,"The act of registering to be a user of a service, product or web page.\n\nRelated actions:\n\n* [[JoinAction]]: Unlike JoinAction, RegisterAction implies you are registering to be a user of a service, *not* a group/team of people.\n* [[FollowAction]]: Unlike FollowAction, RegisterAction doesn't imply that the agent is expecting to poll for updates from the object.\n* [[SubscribeAction]]: Unlike SubscribeAction, RegisterAction doesn't imply that the agent is expecting updates from the object.",Class,http://schema.org/diagrams/RegisterAction.dot.svg,http://schema.org/RegisterAction,2026-07-24T12:31:48.132193
